full_text,label
@suryant82779518 @diabara_ @KompasTV Kebijakan bikin IKN juga harusnya dianggap korupsi ya ganteng?,Negative
prabowo kata gue program makan siang gratis udh gausah di adain deh... bikin beban anggaran negara aja. ikn juga tundah aja deh ppn 12% batalin wo bikin susah buruh aja wo.,Negative
@orracion6 @sofiesyarief Jangan lupa makan siang gratis anggaranya hampir sama IKN,Negative
@republikaonline Silahkan datang ke IKN sdh disiapkan karpet merah warga lokal dijamin sdh dibersihkan?,Negative
@yowrneeds @Cilorconnoistre IKN yang terlupakan! Kasus nikel 300T denda 5rebu penjara 2th. Kasus gerombolan cina ngerampok emas Kalimantan dihukum ringan kasus tambang keluarga Cemara dll.,Negative
makasih udah tenangin aku ttg drama per IKN an ini,Positive
GILAAAA Salma Sheryl digbungin dblkill cok ktawa ngakakny SS muter2 diotak gw smpe skrg prut gw keram ngakk mulu ni collab party paling pecah menurut gw dr bahs musik ikn cupang muka ditruk tp suara ngakakny sih GOKSS @sherylsheinafia @gezhept #SalmaSalsabilxSherylSheinafia https://t.co/xIJ9V15I89,Neutral
@JabbzAbdul Gw ngalamin hal yg sama tp klo gw ini terjadi setelah pemerintah ugal2an di IKN sama kereta cepat. Bertahun2 sblm nya selalu dibayar kelebihan nya krn pengajuan zakat td.,Neutral
Investasi di IKN Innalillahi SiPEPEK Clash of Champions Tolol Malmingan Jogja Jawa Nonton https://t.co/cVtdSAgYWC,Negative
@ChairulMuhamad4 @M3n4ngtrus 12 rb itu gede kalau di ikn ntar dibilang wah presiden sengaja ambil duluan tanah gede biar ntar dah besar JD T kan. Sama aja sih semua goreng sana sini,Neutral
@irwanka5 @Hilmi28 @aniesbaswedan Terus ikn urgensinya dmn? Kelanjutannya gmn ? Pelabuhan mangkrak knp gak di bui?,Negative
Konten Pornografi dan Judi Online Diblokir di IKN Kaltim via Internet Starlink https://t.co/njatNVNNsQ lewat @tribunnews #ikn #kaltim #starlink,Neutral
@democrazymedia Yg memaksakan pembangunan IKN slama ini adl joko widodo bukan basuki betul ga @jokowi ?,Neutral
Jokowi Minta Singapura Dukung Pembangunan PLTS Di IKN https://t.co/ABv2f23kV4 https://t.co/0Vm8bWb9G5,Neutral
@mamagemoybiasa @aniesbaswedan Tenang Bu tenang bansos masih ada ko. Ya kalau mau harga2 masih mahal PBB makin naek pendidikan makin mahal ya gpp gk usah diulang. Biar kita bayar pajak pake Bangun IKN yg hanya untuk pemerintah. Wes wes Bu rapopo gk usah d,Negative
@adri_7i Tapi boss 16% pingin ngantor di IKN mksdnya buka biro jasa pengurusan STNK di IKN,Neutral
Otorita IKN Klaim Progres Pembangunan Kompleks Istana Presiden Sudah 95 Persen https://t.co/fh5FRNq4fP,Positive
@AnKiiim_ Termasuk kalau IKN gagal mulyono juga harus ditahan sih!,Negative
@Bams_4GP @__LOVE_AG4EVER @jokowi masyarakat sekitar tanahnya masih blom dibayar lagi mereka akan batalkan 17 agustusan di IKN https://t.co/buK8cTwLhf,Neutral
@VIVAcoid Kasih tahu tuh yg masih menolak IKN parah diajak maju saja susah kalau sdh mabuk kencing Unta.,Negative
@Naver13 @detikcom Tiba2 muncul IKN naskah akademiknya aja ga jelas. UUnya aja dibuat kilat. Batas wilayah dan kepemilikan lahan banyak sengketa. Tercengang dah!,Neutral
@unifahr Ga peduli Mereka lebih milih bangun IKN ngabisin ratusan triliun daripada benerin akses dan fasilitas pendidikan di sekitarnya,Negative
@TirtoID kekurangan duit buat mega project IKN? Cari investors! Jangan rakyat kecil kekurangan makan!,Negative
@detikcom @detik_properti Rusak negara kalau begini caranya. Udah ada contohnya di IKN ketika ground breaking ditukar dgn proyek masuk PSN.,Negative
Jokowi Teken UU DKJ Jakarta Bersiap Lepas Status Ibu Kota. Gimana menurut Terbiters? #dkj #daerahkhususibukotajakarta #ibukotanusantara #ikn #jokowi #presidenjokowi #harianterbitcom https://t.co/ZlDzu9KbmJ,Neutral
Jokowi Siapkan Tim Percepatan Investasi IKN Diumumkan Bulan Ini https://t.co/JIABGYsxXn,Neutral
@jokowi Trlalu bnyk akrobat politik yg membuat rakyat speechless. Dr smua progr janji kampanye hampir tak 1pun terpenuhi. 5thn trakhr prog pembngnan fokus ke infrastruktur jln tol IKN hilirisasi nikel &amp,Negative
@NusantaraMonit IKN akan tetap lanjut kok,Positive
PROGRAM MAKAN SIANG GRATIS + SEKOLAH/KULIAH GRATIS LEBIH MASUK AKAL UNTUK RAKYAT NKRI DARIPADA PINDAH IBUKOTA NEGARA YANG TAK TERLALU PENTING. @myputun https://t.co/IaWBOtGXnz,Negative
@CNNIndonesia Terima Kasih Pak Kapolri Presisi @ListyoSigitP Klu bisa lsg mutasi ke IKN pak,Neutral
@ajengcute16__ Dulu doyan banget kritik IKN eh skrg jadi endorse atawa jongoz IKN,Negative
Pemerintah menyelesaikan permasalahan yang muncul akibat pembangunan pengendalian banjir Sungai Sepaku. https://t.co/8T5Kleum6Y,Positive
@WagimanDeep212_ Suruh tu para influencer yg ke ikn jgn boros makan rakyat disana,Negative
ga cukup buat bangun ikn bang soalnya hasil tambang cuma disetor 6% ke negara beraninya peres rakyat doang https://t.co/oAF45jwXhL,Negative
@Puspen_TNI Min apakah ikn aman dari kontruksi seperti batas negara Libanon yg telah di tanam bom oleh intelegen Israel???,Neutral
IKN Dibangun Untuk Menjadi Pusat Ekonomi Baru Indonesia https://t.co/OeoAgV4k64,Positive
@caklis4 Knp hrs buka lahan baru ya? Kan ada ganti untung (ada cost). Kayu nya dikemanain? Banyak Maslaah...IKN,Negative
@jellypastaa Satu lagi sisi positif dari pembangunan IKN adalah pemerataan di wilayah Kaltim kabupaten Mahulu itu dulu hanya bisa di lewati dengan kapal sekarang sudah mulai ada pembangunan lewat darat walaupun jalan masih berupa tanah ini bisa menekan ha,Positive
@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @MurtadhaOne1 @AdamVelcro @Anak__Ogi Jokowi banyak alasan soal IKN padahal yang dibutuhkan rakyat itu kerjaan!,Negative
kerja yg bener ego noh rumah pejabat lu di ikn marmer nya masi belom rata,Negative
@zy_zy_lestary Silakan para penyembah @jokowi pindah ke IKN semuanya... Mudah-mudahan kalian betah di sana,Neutral
Udah THR dipotong gede disuruh bayar BPJS... dan gak tau yang lain. Ini Pemerintah lagi ngejar buat bayar setoran hutang kah? Salah satunya mungkin proyek kereta cepat. Kalau IKN gak bakal sekuat ini tekanannya.,Negative
@elisa_jkt @ikn_id Masih pembangunan mba dari plan 10-15tahun Sabar nanti komen lagi 10-15tahun kedepan klo masih sama baru deh. Ojo kesusu,Neutral
@AyamSegar3 @are_inismyname @Ndons_Back @99propaganda @BANGSAygSUJUD @Kimberley_PS08 @IrawanRommi @florieliciouss @DarekaRendy @DedynurPalakka @adri_7i @temanduit Sepakat... IKN Ga Jadi? Mereka semua akan dituntut dunia akherat. Pake duit rakyat seolah²,Neutral
@selenophile46 Belum lihat design ikn soalnya,Neutral
@StefanAntonio__ Ikn mangkrak negara rugi puluhan triliun pencetus nya masih nyantai2 di singgasana,Negative
random bgt lagi baca berita perencanaan tata kota IKN ada yg komen rental psnya nanti dmn min,Neutral
@DS_yantie kenapa ga di IKN yang di banggakan itu ya...,Neutral
@rredssun_ @krzvnism @ARSIPAJA buat IKN bangsat bener emang Jokowi anjing,Negative
@siregar_elang Iya udah Lantik pak Prabowo selamat bekerja dikantor yang Baru di IKN sana,Positive
Hutang mulu sdh over pusing cari angsurannya lu malah biayai ikn apoan blegedes,Negative
@DokterTifa @suryobumi Bawa Puluhan Influencer.. Alih2 Promosi Bagus Buat IKN ...eeh AC-nya Ngadat.... Imej Jelek Rugiii Doong....!!! https://t.co/oNMgxWydJj,Negative
@tempodotco Kalo yg ngomong Sejarawan mungkin lebih masuk framingnya min... berkompeten mengulik histori latar belakang dan momen2 lampau yg terkait ide pembangunan IKN sejak awal.,Neutral
@meraaahputiiih mbangunan IKN dilancarkan dipermudah sampai selesai nanti menjadi peradaban baru masa depan baru bagi I,Positive
@5teV3n_Pe9eL Coba uang sebanyak itu buat bangun JALAN RAYA. Bukan jalan tol yah. Jalan raya tuh semua orang bisa pake ga usah muter2 dulu kalo mau masuk. Bisa untuk semua rakyat &amp,Neutral
Kereta Bandara di IKN Ditarget Rampung 2030 Ada 4 Stasiun yang Dibangun Segini Anggarannya https://t.co/FdhbcTQD71,Neutral
@ahmed_maulana88 @kumparan Makanya jangan dukung mereka Kalimantan dibodohi dengan IKN yg hanya nguntungin pejabat aja sudah jadi pun IKN hanya kantor presiden dan ASN bukan tempat tinggal rakyat,Negative
@supriyanto45086 @DokterTifa Kita tunggu aja ikn sampe dimana klo benar untuk pemerintah menjadi lebih baik dalam keadaan pemerintah SEKARANG CARUT MARUT BIROKRASI..GIMNA MAU MAJU..klo terus rakyat jadi kobran..kita liat sampe ke anak cucu sengsara apa,Negative
@Bang_guffy @BudiBukanIntel sebenarnya tinggal cek akun dia tulis anies di pencarian. hampir mayoritas dia selalu klaim sebagai voter 01 tiap tweetnya mendukung IKN dan gak suka sama pendukung wabah,Negative
@abu_waras Kalau konteks proyek dilanjutkan ini jelas harus gan. Ada dasar hukumnya berkekuatan undang-undang kalau lagi mau nyindir IKN ya. Ga mungkin ditunda yang ada tetep lanjut dengan pengalokasian dana dikurangi atau sesuai timeline selesai 2040.,Neutral
Banjir Rendam Wilayah Sekitar IKN di Sepaku Ratusan Rumah dan Jiwa Terkena Dampak #BNetwork https://t.co/eTeJXesd0B,Negative
Ikn semakin menarik perhatian https://t.co/VIyyITFLtk,Positive
Dukung Program Swasembada Pangan Kementerian PU akan Perlambat Pembangunan IKN https://t.co/9AQCtn8a8c #TempoBisnis,Negative
@CNNIndonesia Mimpinya ditunda dulu boleh kok bngun ikn dan segala macem. Tp diinget rakyat secara umum masih kismin. Lu lu doang yg sdh hidup enak,Negative
Lolos ke Piala Asia U-20 2025 Timnas U-20 Indonesia akan Lanjut TC di IKN https://t.co/aSy1ZHNVxY #TempoBola,Positive
@PDemokrat nhaa gitu setelah 9 th 4 bulan kritik pemerintah kritik IKN sekrg waktunya puja puji pemerintah. pak @SBYudhoyono mgkn beliau lupa buku karangannya cawe2 presiden jokowi di pilpres 2024.suara lantang @AgusYudhoyono ttg IKN skr berubah pujian .,Negative
Bahas Implementasi Perjanjian FIR Hingga Investasi di IKN https://t.co/DIxSfq18R0,Neutral
Pj Bupati PPU Hadiri Sosialisasi PDSK di Kawasan IKN Sepaku - https://t.co/LvoCvV0Rdp https://t.co/jnHj1IeGef,Neutral
@zy_zy_lestary Prabowo mana mau ke IKN!! Jd istana demit dah!!,Negative
Wujudkan Forest City 126 Ribu Hektare Lahan di IKN Bakal Direforestasi https://t.co/Wodav8le8K,Negative
Jokowi Tawarkan Singapura Kerja Sama Bangun PLTS di IKN ~N #Jokowi #Singapura #PLTS #IKN https://t.co/pKDMpkIyt9,Neutral
@saputrananda0 @JAmsterdam7 @sporttiaphari @dewapuci makanya ibukota harus dipindahin ke IKN kan ya bang?,Positive
Demi apa tugasku bikin desain tebal perkerasan runway pesawat Yang ngajarin (gantinya alm Pak Harmein) adalah desainer bandara vvip IKN. Sesaaat eug. https://t.co/rIds0lv3Du,Neutral
@ikN_804 @RiIIsIs @dpN9L @dUkTUII @S1IILFI @Rze1a @o514i @Iiiv5V @pphhpk @O__s_U @al_ghami @Adnff1 @db7qp @sian63647 @N2mndr @f5bh8 @saima_rash69 @Iam__sadi @S1kndr @FazalWadoo26734 @1_ruer @UrwaHere7 @11ain_a @AmalButt09 @hani09080 Imran Khan,Neutral
Perampasan Lahan di IKN Kepala Adat Suku Dayak: Kami Belum Pernah Dapat Tawaran Ganti Rugi https://t.co/Fi6zuKfLAS https://t.co/Fi6zuKfLAS,Negative
@__AnakKolong @jokowi Ikn macet anggaran? Kalau Habis dimakan gratis.,Negative
doaku selalu diijabah sama Allah (Alhamdulillah) dulu pas fg pengen bgt kerja taunya dikabulin minta kerja di kantor eh dikabulin udah kerja nyeletuk pengen ke ikn eh dikabulin dapet kerja di sana (masih tanah dan pohon jaman itu) terus bosen pengen cari kerja di tambang,Positive
@mienamour km kl ak libas smpe ke ikn halal gak,Negative
@UGM_FESS Sebenernya maunya IKN atau maunya pemerataan nih ?,Neutral
@griselruiz88 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @rojeoz @susyrizky @pgc_indonesia Jokowi banyak alasan tunda IKN mungkin karena dia tau ini nggak akan berhasil.,Neutral
@SumitroYoel Uang punya banyak dia. Banyak yang ngasih upeti ke dia karena dah dilancarkan urusannya. Liat aja 9 naga kemarin disuruh kumpul ke IKN aja mau trus ditagih bangun ini itu pasti nyetor upeti gede juga. Tambah pilkada kemarin banyak yang menang,Neutral
@DokterTifa Di tengah kesulitan hidup rakyat dipertontonkan kehingar bingaran para selebritas di IKN. Shame on you..,Negative
@words_andstory yang rumahnya udah pada jadi tapi ikn nya masih ngawang itu ya kak,Negative
@KompasTV Kalo Jokowi merasa tdk nyaman tidur di IKN mk itu bermakna ganda diantaranya krn Jokowi merasa jabatannya sebagai kepala negara dan kepala Pemerintahan RI Sebentar lagi dia wajib berhenti sesuai UU.,Negative
Kerja sat set melanjutkan IKN proyek yg sudah ada tinggal gaspoll membangun #GanjarMahfud2024 #ganjarpresidenrakyat #3GASPOL https://t.co/oYgDiY9XHA,Positive
IKN !!! Penampakan View Rumah Tapak Jabatan Menteri di KIPP IKN terkini https://t.co/k3KMe8O8RZ via @YouTube,Neutral
kira kira siapa yaaaaa ynang bakalann tinggal di ikn,Neutral
Kominfo Sampaikan Progres IKN ke Masyarakat Manado https://t.co/b9HmEuJmMi,Neutral
Kolaborasi Pertamina dan Bakrie Group Siap Dongkrak Ekosistem Berkelanjutan di IKN #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/V6ijYq3t9w,Positive
@StefanAntonio__ @yugipork73 Si jokowi mah ambil enaknya doang. Tinggal ongkang-angking lepas tangan dari IKN. Likely bodo amat dari jauh,Negative
IKN tak sekadar memindahkan pusat pemerintahan tetapi juga merancang masa depan Indonesia dengan mengintegrasikan teknologi canggih dan budaya lokal.,Positive
Daerah Penyangga Siapkan SDM Aviasi untuk Optimalkan Peluang di Bandara VVIP IKN https://t.co/mXYWEBPZz9,Positive
Bazar Sembako Murah Digelar untuk Membantu Masyarakat IKN https://t.co/o378ZW0ZTk,Positive
@tanyarlfes Lah? Buat antek2 pemerintah??? Km gak lihat semegah apa rumah di ikn itu??,Negative
Semua ini berkat keberhasilan pemerintah dalam menekan saya beli masyarakat sehingga daya beli narkoba juga menurun! Hidup PPN 12%! Hidup IKN! ️️🇮🇩🇮🇩🇮🇩,Positive
@ferrykoto @ferrykoto ngak usah ngomong soal IKN yg masih lama jadinya ngurusin KERTAJATI saja pemerintahan prabowo belum tentu bisa paling jdi BANDARA MANGKRAK,Negative
@Ciariaaa @Unnoname93 @AnakLolina2 Kalo pajak naik dan rakyatny ikut mrasakan ksejahteraan jg oke lah tp knyataan d lapangan gk gitu..bhkn hutang negara dipakai utk hal yg gk pnting amat sperti ikn pdhl klo pengen ibukota br tinggal tunjuk kota lain lalu,Negative
@fullmoonfolks Buat bangun IKN lah bangg. Negara kan gaada duit. Nih ya perbulan aja deh. Tarolah iuran 100k/org x 50 juta pekerja = 5 Triliyun/Bulan Bisa lebih gedee itu Hahahaha menggiurkan bukan jumlah demografi indonesia ini? Disuruh patungan kitaa tu,Negative
Tindak Lanjut Pemerintahan Prabowo Pada Hasil Pemeriksaan BPK di Proyek IKN https://t.co/kLVTBFMCWo https://t.co/zRChYlZMyu,Neutral
@RajaJuliAntoni Kenapa warga Kalimantan tidak di undang ke IKN apa tidak di anggap warga setempat keberadaannya,Neutral
@BanyuSadewa Trus kalo IKN merusak hutan mengusir warga kaga dihitung?,Negative
Tinjau Seluruh Fasilitas IKN Erick Thohir Pastikan BUMN Siap Suplai Kebutuhan Energi di Seluruh Fasilitas Negara Segini Progresnya: Dalam kunjungannya Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir mengecek kesiapan perusahaan BUMN dalam https://t.co/BSQeUekwq3 https://t.co/hak001jUFn,Positive
@hanmula Masih mending cuma tom yg masuk coba kalo abah yg menang bisa jadi ikn berubah fungsi jadi penjara,Negative
Ribuan Pejabat Bakal Dipindah ke IKN Mulai Juli 2024 Diusul Dapat Insentif Rumah tak Perlu Sewa https://t.co/41ly1kK0hf via @tribunnews,Positive
Makanya pindha IKN https://t.co/NuBYexhFwF,Neutral
@__AnakKolong Bisa nggak pembangunan IKN diaudit..? Atau pembangunan kereta cepat di audit.?karna biaya yg nggak lumrah pembengkakannya...,Neutral
@pecandurindu1_ @Franken_blues Dasar tolol tangkap itu zulhas Bahlil tangkap itu Mulyono Prabowo yg mreka jelas rugikan negara food estate IKN menjual pasir tangkap itu penjilat Jokowi..kau ini warga tiktok ya pantas tolol,Negative
@vanc1Bozz @jokowi @puanmaharani_ri @PDI_Perjuangan 11k Triliun mobil SMK IKN banyak investor ekonomi meroket anak tidak minat politik Itu semua omongan si bangsat ini trus adakah satupun benar?????? Masih kalian mau nungguin omongan dia??? Terus masih ka,Negative
@JadineGood Intinya ga ada investor yg berminat investasi di ikn..mknya cari sbr yang lain..tapera udah ditolak dmn2..,Neutral
@ARSIPAJA Tuhkan ... Berarti banyak yg gak setuju dibangun nya IKN tu,Neutral
Ada wahana rekreasi baru sekala nasional namanya IKN dan sudah dibuka untuk umum September ini. Cepetan datang keburu ditutup permanen?!,Neutral
@AgusYudhoyono ternyata IKN luar biasa ya,Positive
@BosPurwa Jokowi masih sibuk mencarikan anak bontotnya pekerjaan Untuk urusan IKN tinggal nyuruh Prabowo nanti siapa yg ditugaskan beres² di sana,Negative
Jadinya kapan pindah? @ikn_id @prabowo 🇮🇩 kalau nggak pindah2 #mangkrak pak @kemendagri 🇮🇩,Neutral
@sobatnt_ yoii kalo masuk ikn mah pendukung 02 ehhh gajadi deng,Negative
IKN memiliki potensi besar untuk membangun ekonomi berkelanjutan Indonesia dengan memprioritaskan teknologi ramah lingkungan dan inovasi #IbuKotaNegaraNusantara #IKN #IKNNusantara #IndonesiaEmas2045 #SmartCity #KotaModern #IndonesiaMaju #SmartDefenseSystem #KerjaNyataJokowi https://t.co/4skoNAhXFJ,Positive
@Anggita_lung Dukung pembangunan IKN,Positive
Ini bukan masalah keberpihakan gua ke capres manapun ya tapi kalo bicara soal IKN ini sungguh miris masih banyak yang mengira IKN tidak sepenting itu ini untuk masa depan negara loh bisa-bisanya merasa lebih penting hal lain dahulu yang dipenuhi,Positive
@wangiwinwin Selamat Malming pak RW mau minta stample pindah ke IKN ada di pos jam brp?,Neutral
@waterclub_ kak sbenernya indo bangun IKN itu buat mereka,Negative
@yellow_kiyoWOO Pdahal kan yg ngebet bikin IKN keluarga mereka,Neutral
SLS Group Pionir Transformasi Hijau di Sektor Pertambangan. Grup Sentosa Laju Sejahtera (SLS) salah satu pemain besar di sektor jasa kontraktor pertambangan dan penyewaan alat https://t.co/MB7FFshDH0 #Ekbis #energiterbarukan #ikn #kendaraanlistrik via @beritajatimcom,Neutral
@ilhampurnama887 Itu paku emas yg di ikn cabut dulu bro kalo mau maju dikit,Negative
@RajaJuliAntoni masa iy influencer ngejelek2in IKN,Neutral
Bangun IKN lagi gede gedean tapi loker buat BUMN di bidang kontruksi sedikit bgt,Negative
Emang kemaren tekor ya ngongkosin seleb ke IKN?,Negative
@Minang_cyber Anna dari awal nolak. Ada temen di tl yg tiba2 nongol dm maksa dukung kalau ikn tdk di dukung konoha akan di kuasai khilafah. .. Dobokzzz!!,Negative
Pemindahan ASN ke IKN Nusantara merupakan langkah strategis. Sebab menjadi langkah awal untuk memulai transformasi pemerintahan menuju digital governance. https://t.co/X4xZGhQf39,Positive
@Franken_blues Omongan Jokowi kan harus dipahami kembalikannya. Spt: 1. Investor IKN banyak nyatanya Zonk. 2. Uang 11.000 T nyatanya Hutang. 3. Tdk mencalonkan anaknya nyatanya beda Gini masih mau dipercaya? Kalo saya mah KAGAK.,Negative
@cosmo_nauts @Ombahku @kumparan @jokowi @gibran_tweet Bangun IKN itu pake APEbe'en emangnye bangun pos ronda pake APEaje. Mangkenye gak bs asal comot ada pertanggungjwbnnye. Ade ade aje netizen konohe xixixi! https://t.co/kgJl7WcHau,Neutral
coba yang bilang IKN gaguna dibaca lagi sebagai anak kalimantan saya relate,Negative
Menteri Prabowo Ada 48 Rumah yang Dibangun di IKN Baru 36 https://t.co/eZuRkReSs4,Neutral
Reklamasi lahan eks tambang jadi prioritas pemulihan lingkungan di IKN https://t.co/iiDopfJKtT,Neutral
BUDGET KE IKN GUYS JULI KAN UDAH HRS DITEMPATI INI AJA UDH ADA JADWAL MOBILISASI KESANA HAHAHA,Neutral
Menteri ATR/BPN Agus Harimurti Yudhoyono menyebutkan sejumlah upaya kementerian yang dipimpinnya untuk menyukseskan pembangunan Ibu Kota Nusantara (IKN). https://t.co/uGs6abbVns,Positive
