created_at,username,full_text,label
Wed Feb 28 23:49:31 +0000 2024,,@qization Coba Chek ulang deh kak. Soalnya yang dipakai untuk IKN itu Hutan Monokultur. Walaupun gak ada IKN pohonnya akan tetap ditebang untuk industri kertas dan tissue. https://t.co/kkPkL2mmwi,Neutral
Wed Feb 28 23:49:14 +0000 2024,,⭐️ Titip IKN/PSN ⭐️⭐️ Titip Sawit/Batubara/Nikel ⭐️⭐️⭐️ Titip UU Ciptaker/KPK ⭐️⭐️⭐️⭐️Titip Anakku https://t.co/wqSxzkQwlo,Neutral
Wed Feb 28 23:43:45 +0000 2024,,@tvOneNews @tvOneNews Sebelumnya Juli 2023: IKN kurang logis karena perekonomian dan kondisi masyarakat Indonesia sedang tidak baik-baik saja,Negative
Wed Feb 28 23:43:19 +0000 2024,,@mamangkesborr @zanepenjahit @asselerate Tapi kenyataannya emang begitu. Gw tinggal disamarinda lebih dari 6 tahun dan memang beberapa yang peduli tapi mayoritas masih banyak yang tidak peduli. Aksi nyatanya mereka pemilih terbesar untuk pembangunan ikn,Neutral
Wed Feb 28 23:43:00 +0000 2024,,@neohistoria_id Lebih berani mengkritisi IKN daripada lahan tambang dan sawit,Negative
Wed Feb 28 23:39:35 +0000 2024,,Dukung Investasi IKN AHY: Kita Tak Ingin Habis-habisan di APBN https://t.co/UO1VJK0zRX #TempoBisnis,Neutral
Wed Feb 28 23:36:32 +0000 2024,,Intinya pembangunan ikn ini dipaksakan. Yg gembar gembor bilang IKN tanda kemajuan bangsa Indonesia ini ga riset mendalam hanya pengen memenuhi ego angan2nya supaya seolah Indonesia itu mampu jadi negara maju,Negative
Wed Feb 28 23:35:28 +0000 2024,,Kamis Indonesia 29 Februari #DemiIndonesia PEMILU Presiden RI APBN BUMN IKN Nusantara 0 KM 2024 Reformasi Belum Selesai SHP PIN Merah Putih #stamps #philately #gallery #art Rp 1 M Reformasi 09.09.99:09 Asembagus 68373 Situbondo Tapal Kuda Jawa Timur Jelang Ramadhan LPDP X Y Z https://t.co/v4uhNajjie,Neutral
Wed Feb 28 23:32:44 +0000 2024,,@Hansunriko Mantap IKN,Positive
Wed Feb 28 23:31:54 +0000 2024,,Dr segi animal welfare... Ya jelas IKN ini dibangun di wilayah satwa liar. Mau dibilang gimanapun kenyataan nya seperti itu. Dibangunnya IKN udh melanggar dan merusak ekosistem,Negative
Wed Feb 28 23:30:46 +0000 2024,,Ada beberapa aspek yg dinilai : - animal welfare - potensi sumber daya untuk kehidupan manusia di sana - ekologis dll. Dan tebak apa? Tim audit tersebut mengeluarkan hasil bahwa IKN ini tidak layak dibangun,Negative
Wed Feb 28 23:29:07 +0000 2024,,Punya kenalan yg ikut proyek awal terkait uji kelayakan di IKN beliau salah satu ahli terkait satwa liar dan ekologi. Jadi sebelum dibangun itu sempat ada tim audit yang menilai apakah IKN ini layak dibangun atau tidak,Negative
Wed Feb 28 23:28:28 +0000 2024,,@Jayabay19479190 Stlh ber tahun2 mengkritik pedassss jokowi menolak IKN menghina infrastruktur jln tol dn bendungan dibangun ktnya rakyat dak perlu jalan tol oleh AHY dn demokrat Skr diangkat jd mentri br terpukau dg IKN meuja meuji jokowi ky prabowo kuuu,Negative
Wed Feb 28 23:27:34 +0000 2024,,@FazyNargareta @nung_306 Meanehile IKN yg baru 2 Tahun. source : @NarasiNewsroom https://t.co/r60a78ZdPv,Neutral
Wed Feb 28 23:27:12 +0000 2024,,BEDA Ucapan AHY Soal IKN Dulu Kritik Habis-habisan Kini Puji Jokowi Ngaku Siap Tinggal di IKN https://t.co/fYGogH78XV via @tribunnews,Negative
Wed Feb 28 23:22:12 +0000 2024,,@AgusYudhoyono Dgr2 pak menteri mau kunjungan ke ikn.jgn lupa melihat2 suasana hutan gundul dsn sambil putar video ini pak..kyknya pas.Apakah bpk tdk ada sdkitpun rasa malu mnjilat ludah sndiri?? https://t.co/GugWC3SBcJ,Negative
Wed Feb 28 23:21:01 +0000 2024,,Lihat IKN : AHY Saya TERPUKAU. Rakyat Kami TERPUKUL ! https://t.co/4xCA7b5MhU,Negative
Wed Feb 28 23:20:14 +0000 2024,,investor tutur Menteri AHY. Dalam mendukung pembangunan IKN Kementerian ATR/BPN telah mengerjakan sejumlah pekerjaan rumah yang menjadi tugas utama yakni di bidang pertanahan dan tata ruang. Pelaksanaan tersebut dijalankan dengan kerja sama serta koordinasi lintas sektor.,Positive
Wed Feb 28 23:20:13 +0000 2024,,juga bisnis diharapkan berkembang. Dengan demikian IKN bukan hanya menyedot investasi tetapi bisa mengembangkan ekonomi bukan hanya tentunya di sekitar IKN tapi juga secara nasional. Ini yang menjadi optimisme kita semuanya Indonesia harus terus memiliki daya tarik bagi para investor,Positive
Wed Feb 28 23:20:02 +0000 2024,,tersebut Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) bertugas untuk menyiapkan lahan yang clean and clear. Dalam kunjungan kerjanya ke Kawasan Inti Pusat Pemerintahan (KIPP) IKN pada Rabu (28/02/2024) Menteri ATR/Kepala BPN Agus Harimurti Yudhoyono https://t.co/cDx3sGLJm8,Positive
Wed Feb 28 23:18:41 +0000 2024,,Repost from @kementerian.atrbpn Proses pembangunan Ibu Kota Nusantara (IKN) terus berjalan. Di samping fokus melakukan pembangunan infrastruktur dan fasilitas di wilayah IKN ini pemerintah tengah berupaya menarik investasi dari dalam maupun luar negeri. Berkaitan dengan upaya https://t.co/f8u0iPjbx1,Neutral
Wed Feb 28 23:18:22 +0000 2024,,Semua instrumen akan terus bermain. sbenarnya bukan tentang pemilu tp tentang IKN yg hampir selesai &amp,Neutral
Wed Feb 28 23:17:37 +0000 2024,,@jellypastaa Masalahnya bukan IKN tpi tambang. Ayo mikirnya dibalik n positif. Tambang sdh ad sejak era dahulu2 dn tbukti smp skrg negara yg bpusat di jakarta g bisa menghentikanya. Smoga dgn mnghadirkan negara di pusat tambangnya maka akan lebih mudah ,Positive
Wed Feb 28 23:17:02 +0000 2024,,Inilah Progres Pembangunan Hunian ASN BIN (Basan Intelijen Negara) di IKN. #ibukotanusantara #infrastrukturikn #pindahibukota https://t.co/cggxKxP8jc,Neutral
Wed Feb 28 23:17:01 +0000 2024,,Pemerintah segera buka rekrutmen ASN untuk penempatan di IKN kuota lebih dari 200.000. Ada sejumlah persyaratan kompetensi ASN yang akan dipindahkan ke IKN. Di antaranya menguasai literasi digital dan prinsip IKN. _ Wan Abud Jegel dispatch endgame Best Skill karina #MOCxIDF https://t.co/SCVPiEUJOP,Positive
Wed Feb 28 23:14:34 +0000 2024,,@dewapuci Emang sih pada lebay. Kalimantan saatnya modern dgn IKN. Jangan jakarta dsktrny terus.,Positive
Wed Feb 28 23:13:47 +0000 2024,,@dika_dikungz Agak laen emang IKN itu setara dengan gunung meletus,Negative
Wed Feb 28 23:12:05 +0000 2024,,@kurawa @BankDunia OBOR CINA : Sekutu culas indo tiongkok : Proyek ambisius IKN kereta cepat kekuasaan tambang Tenaga kerja bebas berkuasa. Undang-undang diatur kiblat tiongkok. Negeri ini berdaulat bertanyalah ke bayak ahli. Istana dihuni penjilat.,Negative
Wed Feb 28 23:08:49 +0000 2024,,@AgusYudhoyono ternyata IKN luar biasa ya,Positive
Wed Feb 28 23:08:33 +0000 2024,,Terpopuler: Dulu Sempat Mengkritik Kini AHY Terpukau dengan IKN KPPU Bentuk Tim Khusus Investigasi Kenaikan Harga Beras https://t.co/aV5l9cgyA2 #TempoBisnis,Positive
Wed Feb 28 23:05:16 +0000 2024,,@kompascom Ujung2nya suruh pindah ke ikn utk ngatasi macet. Dahlah capek bener janjinya dl omdo bngt ktny kl jd pres gampang ngurusin ini itu tp ko..,Negative
Wed Feb 28 23:02:17 +0000 2024,,Siap-Siap Ya! Ada Kabar Penting dari Amerika &amp,Neutral
Wed Feb 28 23:02:10 +0000 2024,,Cegah Ancaman Datangi IKN TNI Persiapkan 2 Batalion Dengan Ribuan Personel di Ibu Kota Baru https://t.co/78efdkt1CL,Positive
Wed Feb 28 23:01:57 +0000 2024,,@RajaJuliAntoni @AgusYudhoyono Mas Menteri @AgusYudhoyono serahkan 2 sertipikat hak pakai seluas 49 7 hektar untuk Markas Komando Gabungan Wilayah Pertahanan II sebagai bentuk kesiapsiagaan pertahanan di lingkungan IKN dan sekitarnya.,Positive
Wed Feb 28 22:55:08 +0000 2024,,repost @atr_bpn Halo #SobATRBPN Menteri ATR/Kepala BPN Agus Harimurti Yudhoyono (AHY) bersama Wamen ATR/Waka BPN Raja Juli Antony melakukan kunjungan kerja di Provinsi Kalimantan Timur tepatnya di Ibu Kota Nusantara atau IKN. https://t.co/JRpMCMzZlW,Neutral
Wed Feb 28 22:53:59 +0000 2024,,@fatahMAlwi @RandomWorldWar Emang yg pas ikn itu diarea kalsel. Perairannya dangkal tpi transportsi laut bisa masuk jauh ke hulu dgn draf trtentu. Cukup menghalangi kapal selem mendekat tapi kapal logistik lancar.,Neutral
Wed Feb 28 22:50:00 +0000 2024,,repost @atr_bpn Dalam kunjungan kerjanya ke Kawasan Inti Pusat Pemerintahan (KIPP) IKN pada Rabu (28/02/2024) Menteri ATR/Kepala BPN Agus Harimurti Yudhoyono (AHY) mengatakan bahwa kepastian hukum hak atas tanah menjadi satu hal penting yang bisa mendorong peningkatan investasi https://t.co/RU39DfomIr,Neutral
Wed Feb 28 22:47:55 +0000 2024,,@CNNIndonesia Jokowi ini ada otak apa engga ya kereta cepat itu untuk jkt-bdg bukan Commuter line Jabodetabek atau Mass Rapid Trans. Jk anggarannya dialihkan buat MRT Jabodetabek pasti macet berkurang. Ini hanya alasan agar pindah ke IKN. Dasar badut.,Negative
Wed Feb 28 22:42:49 +0000 2024,,@FatihRaihan_ APAA MAKSUDNYA YAAH dikit lgi pindah ke ikn kok,Negative
Wed Feb 28 22:42:07 +0000 2024,,Bisa jadi 80% Masyarakat Indonesia buta jika ditanya proyek IKN di Kalimantan. Makanya yokk dirilis yokk amdal IKN biar semua orang bisa baca dari yang awam maupun yang ahli.,Neutral
Wed Feb 28 22:37:21 +0000 2024,,Wah officially a cult Soal JPO aja mental gymnastics nya macem2 Kek ngga ada beda sama yg mental gymnastics untuk defense IKN KCIC,Neutral
Wed Feb 28 22:30:35 +0000 2024,,@jellypastaa Ikn tu aphhh? Babi hutan khh,Negative
Wed Feb 28 22:28:22 +0000 2024,,Kirain sy terpukau krn dikasi jabatan menteri setelah lebih dr 9 thn tereak-tereak @AgusYudhoyono @PDemokrat https://t.co/GX2yuW83XB,Negative
Wed Feb 28 22:22:56 +0000 2024,,@alpa_tes @nung_306 @FazyNargareta Dr oposisi ga pernah dibilang akan diberhentikan tp lebih menunda atau alih fungsi. masih banyak hal yg lebih prioritas daripada IKN baik dr sektor ketimpangan pendidikan kesehatan ekonomi/sembako dan ketimpangan pemerat,Neutral
Wed Feb 28 22:13:53 +0000 2024,,@Fro_35 @piyopikavet Sebenarnya aku gak ada mau giring opini kalau IKN gak berpengaruh kok cuma mau ngasih tau orang yang belum tau kalo masalah ini udah ada sejak lama aja dan kemungkinan bisa tambah parah karena adanya IKN,Negative
Wed Feb 28 22:12:35 +0000 2024,,Tapi dengan adanya pembangunan IKN ditakutkan malah tambah parah lagi karena bisa berpengaruh juga,Negative
Wed Feb 28 22:12:34 +0000 2024,,Karena masalah jarang keliatannya pesut mahakam itu udah dari lamaa jauh sebelum pembangunan IKN dimulai PADA WAKTU ITU memang faktor utamanya karena habitat mereka jadi jalur transportasi buat bawa batu bara dan airnya yang makin lama makin kotor,Negative
Wed Feb 28 22:12:33 +0000 2024,,Karena jadi AGAK banyak yang liat twt ini dan aku gak bisa edit twt nya aku mau ralat dikit soal ketikan ku ya Maaf banget Aku gak bilang IKN bukan salah satu faktor yaa https://t.co/tcsstJp7sj,Negative
Wed Feb 28 22:08:32 +0000 2024,,@Fro_35 @piyopikavet EH IYA MAAF YAA maksud aku tuh gituu Karena kan masalah ini sudah ada jauh sebelum adanya pembangunan IKN. Jadi faktor utama nya WAKTU DULU tuh memang bukan IKN karena kan IKN dulu belum ada dan pesut mahakam memang sudah terancam pun,Neutral
Wed Feb 28 22:02:40 +0000 2024,,Berikut berita ekonomi populer Money https://t.co/4VOOkFAPN4 hari ini. https://t.co/FJiSfRZxCx,Neutral
Wed Feb 28 21:56:34 +0000 2024,,Ibu Kota Pindah ke IKN Tukin PNS di Jakarta Maksimal 30 Persen https://t.co/cG8vWo0jiy #TempoFoto,Neutral
Wed Feb 28 21:52:13 +0000 2024,,Ya apalagi dengan ketambahan IKN kan,Negative
Wed Feb 28 21:44:44 +0000 2024,,@whreverur21 ka rama hrs ke ikn utk melihat bukti nyata pengerjaan ikn,Positive
Wed Feb 28 21:42:49 +0000 2024,,@bengkeldodo Bayar sendiri ya ikn...hii jangan menindas rakyat dalam pembayara hutang dng segala pajak di naikin ya...ana dukung klo buat sejahtra rakyat tapi klo di lihat pemerintah dalam keadaan bobrok masih di paksain..tapi ana tunggu samape indinesia,Negative
Wed Feb 28 21:42:23 +0000 2024,,JANGAN MAU DI ALIH KAN PERHATIAN KE PILPRES SAJA . EKONOMI KITA HANCUUUR KALIMANTAN DI JUAL .INDONESIA JADI NEGARA GAGALTER SANDRA KHO PHING HO GARA ! 2 JOKO PKI GILA INFRASRUKTUR BANGUN ISTANA DI IKN BUAT DIA . BUKAN MASALAH PILPRES TAPI KEHANCURAANEKONOMI KITA,Negative
Wed Feb 28 21:39:04 +0000 2024,,@ekky1995 ada berbagai penyebab yang bisa bunuh pesut dari dulu kala belum diatasi pun yang disalahin ikn yang baru beberapa hari,Negative
Wed Feb 28 21:37:54 +0000 2024,,@supriyanto45086 @DokterTifa Kita tunggu aja ikn sampe dimana klo benar untuk pemerintah menjadi lebih baik dalam keadaan pemerintah SEKARANG CARUT MARUT BIROKRASI..GIMNA MAU MAJU..klo terus rakyat jadi kobran..kita liat sampe ke anak cucu sengsara apa,Negative
Wed Feb 28 21:36:42 +0000 2024,,@VIVAcoid dia terpukau lihat IKN .. saya tertawa melihat beliau,Negative
Wed Feb 28 21:27:54 +0000 2024,,@sobatnt_ udah pin lu tdr dl pin ini tone deaf bgt anjir mewahnya pejabat g bs dinormalisasiin. iye itu maksud pertanyaannya gmn org asli sana bs survive dgn adanya ikn yang ngebawa aparatur dr luar jatohnya mrk ga dpt senengnya malah lahannya keambil,Negative
Wed Feb 28 21:21:58 +0000 2024,,@zennakbaik @Matchabkngrinti @XboxQuest27 @M45Broo Jelas mas ..meski dah ada rancangan dari jaman dulu setidak nya lian sikon pa jokowi itu mgebangun ikn waktu covid ...di paksain...menurut gue yg bodo kenpa uang nya buat bikin lapangn kerja buat oranh ,Negative
Wed Feb 28 21:19:49 +0000 2024,,@Matchabkngrinti @XboxQuest27 @M45Broo Ya kan daripd di jual sama orang luar ya manpaatin aja buat yg di gusur ..kan mensejahterakan rakyat bukan mensejahtrakan pegwai pemerintah hii...ana juga tau harus beli kan klo tinggal di ikn dan biaya sewa nya mahal,Negative
Wed Feb 28 21:01:13 +0000 2024,,@DokterTifa IKN itu hanya tuk orang kaya aja ada yg sampe tanah di rampas aseng.... Tp msih ada aja yg dkung si kodok yah ... emg org kita sdm nya rendah,Negative
Wed Feb 28 20:47:37 +0000 2024,,@CNNIndonesia Itu kota memang layak pindah di IKN.... Masih sejuk ...banyak juga pohonya... Kota moderen Yang di kelilingi...hutan,Positive
Wed Feb 28 20:46:26 +0000 2024,,Program yg dimsukn thn 2025 harga naik bagi² bansos pemilu IKN MK KPK KPU BAWASLU siRekap aksi depan kantor ICW gelar kehormatan. hanya sebagian pandangan kegoblokan yg terbesit dlm kepala. dipaksa sehat dinegeri yg sakit. #OpSaveIndonesia https://t.co/NsnvSzFDl6,Negative
Wed Feb 28 20:45:09 +0000 2024,,@lathiuz @schondels @neohistoria_id Hahaha kocakk justru malah adanya ikn tambang batu bara pada kocar kacir sering sering main ke sungai mahakam bang liat tuh kapal pada macet karna masifnya pertambangan pas ikn pindah tambang illegal sdh banyak diberant,Negative
Wed Feb 28 20:45:00 +0000 2024,,Penampakan rumah dinas para menteri yang akan bertugas di Ibu Kota Nusantara https://t.co/VRnmK8nMFT,Neutral
Wed Feb 28 20:41:35 +0000 2024,,Rusun ASN di IKN Sudah 31 Persen Proyek Jalan Terus Selama Ramadan dan Lebaran https://t.co/CAb8zpZq1E #TempoBisnis,Positive
Wed Feb 28 20:40:04 +0000 2024,,@sobatnt_ ya iya lahan kalimantan dipake sm org kalimantan lalu dateng org bangun ikn. konotasi tutur bahasa dan pola pikir lu lg brantakan ini. ayo katanya mau jd abdi negara kalau jawab harus sesuai konteks,Negative
Wed Feb 28 20:38:31 +0000 2024,,Mulai makan es krim (dengan cara dijilat). Jadi IKN ternyata mimpi besar seseorang bukan mimpi besar bangsa.,Negative
Wed Feb 28 20:03:15 +0000 2024,,@RajaJuliAntoni @AgusYudhoyono Semoga sukses dan lancar dalam pembangunan ikn,Positive
Wed Feb 28 20:02:23 +0000 2024,,AHY Terpukau IKN Jokowi: Mahakarya dan Pusat Peradaban https://t.co/kiumLGHzHV,Positive
Wed Feb 28 20:00:20 +0000 2024,,Sangat kecewa dengan dinasti politik &amp,Negative
Wed Feb 28 19:58:58 +0000 2024,,@small_mofo_Mk2 Agar iba sama pesut dan anti ikn,Negative
Wed Feb 28 19:56:55 +0000 2024,,Menteri ATR/Kepala BPN Agus Harimurti Yudhoyono mengungkapkan kesan pertama kalinya saat mengunjungi Ibu Kota Nusantara (IKN) di Kalimantan Timur. https://t.co/IpE2XkpsQn,Neutral
Wed Feb 28 19:56:34 +0000 2024,,@sobatnt_ ini gw ud bisa ngomong yang kalah menjelaskan blm si wkkwkwkw. gw g pduli ttg bapak lu gw nyinggung lu sbg anak tni yg bangga dgn ikn tapi buta bahwa rakyat di sana nasibnya jelek lu dengan mudahnya nanya kontribusinya apa anjeng,Negative
Wed Feb 28 19:45:08 +0000 2024,,Mana ngebandinginnya sama titik nol IKN nentuin AOI itu ya pakai project footprint asw. Belom lagi ada cumulative impact. Menyebalkan,Negative
Wed Feb 28 19:43:30 +0000 2024,,Menteri ATR/BPN Agus Harimurti Yudhoyono mengungkapkan progres terbaru terkait pengadaan tanah di Ibu Kota Nusantara (IKN). https://t.co/HgjR3L9y4I,Neutral
Wed Feb 28 19:42:06 +0000 2024,,@RomitsuT Tulang sisa ahai jadi terpukau lihat IKN,Neutral
Wed Feb 28 19:17:52 +0000 2024,,OM AHY Terpukau di IKN Masih tanda tanya terpukau karena Takjub atau terpukau Karena tidak seperti keadaan aslinya yg di gambarkan oleh JKW.,Positive
Wed Feb 28 19:17:37 +0000 2024,,@ernestprakasa Saya berikan pangkat tolong jaga anakku megaraku dinastiku ikn ku bisnisku legalitasku,Negative
Wed Feb 28 19:12:58 +0000 2024,,@LexWu_13 Gemoy di lantik IKN tenggelam. Tunggu aja,Negative
Wed Feb 28 19:04:44 +0000 2024,,@CNNIndonesia Pembohong..!!!loeee tinggal saja di IKN sono..Gk ada macettt di IKN...!!!!,Positive
Wed Feb 28 18:57:17 +0000 2024,,@AryT1T1 @MukeloR77689 @DokterTifa Ya udah sih anggap aja IKN itu awal dari 40 kota yang setara Jakarta. nanti kota lain nyusul,Neutral
Wed Feb 28 18:55:42 +0000 2024,,@nung_306 IKN CUMA TEMPAT PEJABAT BAKAR DUIT,Negative
Wed Feb 28 18:54:24 +0000 2024,,AMin di lantik pendukung 02 gigit jari. Pragib di lantik IKN hancur. Hidup tuh pilihan.,Negative
Wed Feb 28 18:44:12 +0000 2024,,Panglima TNI Jenderal Agus Subiyanto menyebutkan sebanyak 2.820 personel TNI akan di pindah ke Ibu Kota Nusantara (IKN) tahun ini. Hal itu diungkapkan Agus saat pidato di Rapat Pimpinan (Rapim) TNI-Polri. https://t.co/dlY2f9go6J https://t.co/wlfIrmXp5i,Neutral
Wed Feb 28 18:32:09 +0000 2024,,9 Pelaku Pengancaman Pekerja IKN Ditangkap Terancam Hukuman 5 Tahun Penjara https://t.co/rNqLSmzpR2,Negative
Wed Feb 28 18:27:45 +0000 2024,,Menteri ATR/BPN Agus Harimurti Yudhoyono menyebutkan sejumlah upaya kementerian yang dipimpinnya untuk menyukseskan pembangunan Ibu Kota Nusantara (IKN). https://t.co/uGs6abbVns,Positive
Wed Feb 28 18:16:54 +0000 2024,,@neohistoria_id Min ikn ada amdal yg bisa diakses ga sih?,Neutral
Wed Feb 28 18:15:15 +0000 2024,,@CNNIndonesia Solusinya nanti klau IKN sudah siap sebagian orang pemerintahan dari kementerian lembaga dan komisi di pindahkan kesana Jakarta hanya fokus bisnis saja,Positive
Wed Feb 28 18:15:06 +0000 2024,,@sobatnt_ oalaa kalo rakyat mah ga kebagian lah yaaa ikn kan punya angkatan darat yang dibagi sesuai pangkat/jabatan rakyat mana ada jabatan,Negative
Wed Feb 28 18:02:22 +0000 2024,,@OposisiCerdas Rezim jago kandang bisa cuma hutang dan hutang. Buktinya Jual ikn ke bule gak laku laku,Negative
Wed Feb 28 18:00:01 +0000 2024,,Panglima Akan Pindahkan 2.820 Prajuritnya Ke IKN Tahun Ini https://t.co/qH81PotS0T,Neutral
Wed Feb 28 17:58:01 +0000 2024,,@VIVAcoid Lebih terpukau rakyat yg sudah menonton video kamu tentang apa yg telah kamu sampaikan menyangkut IKN,Negative
Wed Feb 28 17:53:12 +0000 2024,,Semua akan berubah sesuai dengan SItuasi KONdisi dan TOLeransi https://t.co/7a530QBsaA,Neutral
Wed Feb 28 17:52:18 +0000 2024,,@TSolihien 400 trilyun klo niat ngebangun alihin aja ke IKN wi,Negative
Wed Feb 28 17:45:51 +0000 2024,,ㅤㅤ Jam segini fyp tiktok isinya IKN. Jadi pengen balik ke Balikpapan. ㅤㅤ,Neutral
Wed Feb 28 17:45:02 +0000 2024,,TNI Akan Bangun 37 Kodam di Seluruh Indonesia Salah Satunya di IKN https://t.co/Or09lt5Ldz,Positive
Wed Feb 28 17:41:00 +0000 2024,,Sikap AHY ini beda kala mengkritik proyek pemerintahan saat pelantikan serentak pengurus DPC Demokrat se-Jawa Barat 19 November 2023. Saat itu AHY menganggap proyek-proyek era Jokowi dengan sebutan mercusuar terlalu banyak menyedot anggaran negara. https://t.co/j0bOLxrIXi,Negative
Wed Feb 28 17:39:56 +0000 2024,,Sedang mencari informasi. Pengen tinggal di IKN ..,Positive
Wed Feb 28 17:37:45 +0000 2024,,IKN cuy https://t.co/hF8NP59RWw,Neutral
Wed Feb 28 17:37:38 +0000 2024,,@timothyronald22 Semoga nanti IKN bisa bertransaksi dengan bitcoin ga perlu lagi pake fiat . #gogreenIKN,Positive
